price,coin,market_cap,volume,timestamp
2488.190781689803,ethereum,300388851494.49866,16306915984.938057,2025-07-01 00:00:00
2405.1045592800183,ethereum,290294455719.4809,12933967031.524443,2025-07-02 00:00:00
2574.067718495133,ethereum,310930535640.4307,21862573614.17975,2025-07-03 00:00:00
2590.132231590221,ethereum,312621047413.045,19823369642.62606,2025-07-04 00:00:00
2509.236345783362,ethereum,302827514359.61035,16377116416.187033,2025-07-05 00:00:00
2517.37917835065,ethereum,304028836772.5733,6801276942.284494,2025-07-06 00:00:00
2571.358192115984,ethereum,310345645222.7514,9051659015.949968,2025-07-07 00:00:00
2543.6317028067488,ethereum,307013209348.5054,15947822897.049152,2025-07-08 00:00:00
2615.7759888945047,ethereum,315738597830.34283,14750377128.581295,2025-07-09 00:00:00
2772.5795626609174,ethereum,335050165487.70404,26626246774.244656,2025-07-10 00:00:00
2948.4462027029053,ethereum,355346738000.49475,39308824585.23128,2025-07-11 00:00:00
2958.8514450990992,ethereum,357144054434.9151,42455550664.554665,2025-07-12 00:00:00
2942.9616055388096,ethereum,355216449018.5163,17472135946.60354,2025-07-13 00:00:00
2974.2654952333387,ethereum,359110100026.3572,18605172049.087772,2025-07-14 00:00:00
3012.1797069059276,ethereum,363606274489.50854,41336421998.04408,2025-07-15 00:00:00
3133.069857747011,ethereum,378233206915.81635,43416230283.76601,2025-07-16 00:00:00
3368.126521526108,ethereum,406599729410.5382,54882159731.0286,2025-07-17 00:00:00
3481.8828152374017,ethereum,420347293649.25085,45678965280.66659,2025-07-18 00:00:00
3547.317079001209,ethereum,427841866746.5711,72535524453.98022,2025-07-19 00:00:00
3594.3185010809702,ethereum,433877664505.94135,27017909119.384834,2025-07-20 00:00:00
3758.605581813957,ethereum,453825859015.21515,55175056732.09093,2025-07-21 00:00:00
3765.453624023574,ethereum,454513156113.6638,47245582310.60992,2025-07-22 00:00:00
3746.9406687316323,ethereum,452355960897.77356,52357062545.19388,2025-07-23 00:00:00
3630.053531480921,ethereum,438111570682.8548,47655045407.89862,2025-07-24 00:00:00
3708.4299352383423,ethereum,447620332487.87305,47332291813.01175,2025-07-25 00:00:00
3723.0529092785596,ethereum,449379722345.43585,48622472830.12327,2025-07-26 00:00:00
3742.4314258659915,ethereum,451746443518.379,25352434514.72998,2025-07-27 00:00:00
3864.1248374654765,ethereum,466077664312.2753,26045280361.31318,2025-07-28 00:00:00
3786.303845995956,ethereum,457680388920.6686,38743589826.42135,2025-07-29 00:00:00
3788.5983716058226,ethereum,457213828532.1186,34923369443.87463,2025-07-30 00:00:00
3807.4166010824188,ethereum,459449027043.4022,28710848449.745983,2025-07-31 00:00:00
3696.6628530851194,ethereum,446264222707.4442,31312115686.896267,2025-08-01 00:00:00
3483.1789551579504,ethereum,420327732498.14484,42431734230.15089,2025-08-02 00:00:00
3397.4855484143177,ethereum,410229849339.571,28164675444.895985,2025-08-03 00:00:00
3497.573127822404,ethereum,422223994717.4719,18338718249.174084,2025-08-04 00:00:00
3715.7090148550706,ethereum,448517239894.4303,28536476594.95387,2025-08-05 00:00:00
3612.442432236669,ethereum,436373875222.1905,29411744198.367584,2025-08-06 00:00:00
3684.0459195726726,ethereum,444737780081.9074,23256150904.877857,2025-08-07 00:00:00
3911.2609462690816,ethereum,471838906504.6792,31981627910.70641,2025-08-08 00:00:00
4012.97697001236,ethereum,484483868122.1773,37861934037.3479,2025-08-09 00:00:00
4265.563258333516,ethereum,514414914903.2612,37686735734.66866,2025-08-10 00:00:00
4253.591618951185,ethereum,513073639261.6181,26481154882.304214,2025-08-11 00:00:00
4228.824213261163,ethereum,510225780028.6237,43010572110.88258,2025-08-12 00:00:00
4606.809427709522,ethereum,556502855391.5187,52840297700.59488,2025-08-13 00:00:00
4763.652535322159,ethereum,575091067506.1215,58870844448.59354,2025-08-14 00:00:00
4554.291501538621,ethereum,551514703070.4648,66924319529.18441,2025-08-15 00:00:00
4430.532465017841,ethereum,534578587192.13434,50038927770.639565,2025-08-16 00:00:00
4426.826913311333,ethereum,534150282399.6513,21104759591.061535,2025-08-17 00:00:00
4487.118013759226,ethereum,541923097741.9142,28100356151.382523,2025-08-18 00:00:00
4317.2757573282315,ethereum,520793172158.0575,43935703176.22011,2025-08-19 00:00:00
4074.495786100515,ethereum,491872355111.46844,41626342123.38552,2025-08-20 00:00:00
4330.491598768078,ethereum,523004794309.38104,39857177022.84433,2025-08-21 00:00:00
4224.438592580698,ethereum,509951239220.54224,21703206731.83165,2025-08-22 00:00:00
4829.225541798332,ethereum,582817007170.4178,61856673933.04883,2025-08-23 00:00:00
4773.884088598777,ethereum,576242312916.0488,27814037595.094646,2025-08-24 00:00:00
4778.10916071381,ethereum,577227233251.8729,41157770217.98017,2025-08-25 00:00:00
4381.626176071471,ethereum,529509245849.7141,48217069690.885376,2025-08-26 00:00:00
4602.369685333965,ethereum,555061696726.733,35263906282.176544,2025-08-27 00:00:00
4500.1451479982325,ethereum,543608856125.4653,35898825608.295586,2025-08-28 00:00:00
4507.560431032719,ethereum,543249516158.12427,29189873860.227936,2025-08-29 00:00:00
4364.358521430426,ethereum,526830870964.3115,38006835596.328514,2025-08-30 00:00:00
4373.360357620914,ethereum,527539496668.2519,19199178188.100254,2025-08-31 00:00:00
4388.931464519364,ethereum,529740073153.04834,22269795530.723904,2025-09-01 00:00:00
4303.202222745541,ethereum,519534784996.7176,31725195638.84437,2025-09-02 00:00:00
4325.856306225941,ethereum,521450862214.85895,32990260980.341236,2025-09-03 00:00:00
4449.8670977283255,ethereum,537549763927.1384,30818352470.84173,2025-09-04 00:00:00
4298.094660544595,ethereum,519319443328.1493,29893273380.076374,2025-09-05 00:00:00
4306.613513100346,ethereum,519830732357.0378,37950930494.82325,2025-09-06 00:00:00
4273.110024157841,ethereum,515852185188.91895,14497961323.191992,2025-09-07 00:00:00
4304.032421076036,ethereum,519663340480.02106,14920604279.616674,2025-09-08 00:00:00
4309.685702772004,ethereum,519912892077.1541,26393884729.75394,2025-09-09 00:00:00
4309.342746120013,ethereum,520461727067.3641,28408982228.170376,2025-09-10 00:00:00
4347.476803670656,ethereum,524803924739.0028,34848418445.62599,2025-09-11 00:00:00
4459.31901599882,ethereum,538261336997.6129,33593064568.960487,2025-09-12 00:00:00
4708.841744149995,ethereum,567724477218.3574,39138140052.58744,2025-09-13 00:00:00
4667.699652630318,ethereum,563397805739.7904,30452117451.68358,2025-09-14 00:00:00
4609.786110950785,ethereum,556354045428.2224,23827529566.903904,2025-09-15 00:00:00
4524.244939102515,ethereum,545926863107.31946,33863743706.690956,2025-09-16 00:00:00
4504.266635522813,ethereum,543407922913.00836,28053763147.05997,2025-09-17 00:00:00
4591.768794331328,ethereum,554600592896.1794,41727122821.76891,2025-09-18 00:00:00
4590.6367372135155,ethereum,554210013387.6136,29381752919.13096,2025-09-19 00:00:00
4470.479474009387,ethereum,539242810184.06946,28156319659.26727,2025-09-20 00:00:00
4481.799472368209,ethereum,540941822331.27405,14314030981.454111,2025-09-21 00:00:00
4452.87113037789,ethereum,537406899904.3973,15910684640.581882,2025-09-22 00:00:00
4199.951774017639,ethereum,507148578276.2705,52988093949.58233,2025-09-23 00:00:00
4171.49663669065,ethereum,502154309430.07214,46313946229.55693,2025-09-23 04:38:44
