price,coin,market_cap,volume,timestamp
114128.35408881678,bitcoin,2271583255077.356,37316213251.97167,2025-08-06 00:00:00
115022.09576830892,bitcoin,2289295036528.6577,32052509631.058872,2025-08-07 00:00:00
117463.47451085235,bitcoin,2337732858703.5435,38289687095.00489,2025-08-08 00:00:00
116688.36663186055,bitcoin,2323026541073.3213,33017415812.97353,2025-08-09 00:00:00
116510.08393213755,bitcoin,2318815857401.68,27638785406.21056,2025-08-10 00:00:00
119266.92516880555,bitcoin,2374097296837.8896,37157754754.85189,2025-08-11 00:00:00
118773.79960860992,bitcoin,2364060561672.9995,61739781527.95854,2025-08-12 00:00:00
120202.53485503166,bitcoin,2392854421745.6157,46941089789.57991,2025-08-13 00:00:00
123560.99363577305,bitcoin,2458895200752.567,61818118105.53991,2025-08-14 00:00:00
118405.59579823953,bitcoin,2360043737045.272,73822008367.99681,2025-08-15 00:00:00
117339.79190213277,bitcoin,2335290383260.173,44268714220.021,2025-08-16 00:00:00
117501.21653394958,bitcoin,2339465736068.208,23202714236.542347,2025-08-17 00:00:00
117542.83687778088,bitcoin,2340648324181.828,20906566026.645443,2025-08-18 00:00:00
116256.41276740946,bitcoin,2313556987528.4634,47337926940.98573,2025-08-19 00:00:00
112778.34483555844,bitcoin,2245419916215.7417,46156885037.403885,2025-08-20 00:00:00
114252.39755195397,bitcoin,2274471285844.184,42166369117.006935,2025-08-21 00:00:00
112414.39987336512,bitcoin,2238121481749.57,32048202090.65466,2025-08-22 00:00:00
116834.24948202295,bitcoin,2326174803320.612,50878158870.82928,2025-08-23 00:00:00
115359.98346714744,bitcoin,2296786080139.701,27306719885.257973,2025-08-24 00:00:00
113399.54847314971,bitcoin,2259663171125.389,40682656776.69001,2025-08-25 00:00:00
110185.35443900425,bitcoin,2194453712375.598,52854872363.936554,2025-08-26 00:00:00
111842.70999260596,bitcoin,2227025695775.593,43023800053.0546,2025-08-27 00:00:00
111216.08479629169,bitcoin,2215255294289.9937,36957904262.995804,2025-08-28 00:00:00
112525.59740669793,bitcoin,2239422945686.892,34222495087.206894,2025-08-29 00:00:00
108480.30666639366,bitcoin,2160278651486.2852,51702115726.38959,2025-08-30 00:00:00
108781.95727925687,bitcoin,2166165747945.1812,27799981330.792213,2025-08-31 00:00:00
108253.36092385623,bitcoin,2155694976689.5986,26140904019.246822,2025-09-01 00:00:00
109162.68557992298,bitcoin,2174100506466.4321,42999610648.39302,2025-09-02 00:00:00
111190.18209845416,bitcoin,2212595221503.454,50235464642.845955,2025-09-03 00:00:00
111711.51977725117,bitcoin,2225365905592.233,36406080683.42747,2025-09-04 00:00:00
110724.736377486,bitcoin,2204051936301.3257,38708366685.43147,2025-09-05 00:00:00
110662.18112628513,bitcoin,2204045604630.5625,56020470627.40665,2025-09-06 00:00:00
110209.1888247784,bitcoin,2195288669199.568,19340758702.076332,2025-09-07 00:00:00
111131.9923868407,bitcoin,2213764479139.3647,22147049159.335133,2025-09-08 00:00:00
112025.12878118771,bitcoin,2231763512226.867,37159847899.8603,2025-09-09 00:00:00
111547.43956434788,bitcoin,2222026777598.0474,45338021458.38368,2025-09-10 00:00:00
113975.32489468766,bitcoin,2270241314652.7144,52205187155.05567,2025-09-11 00:00:00
115503.16663193036,bitcoin,2299764311655.674,43752917632.95067,2025-09-12 00:00:00
116160.14344594491,bitcoin,2314347371939.946,51192951485.864395,2025-09-13 00:00:00
115970.58488443034,bitcoin,2310166037871.29,30063858747.76022,2025-09-14 00:00:00
115373.55555886829,bitcoin,2297459118244.424,26889399414.610912,2025-09-15 00:00:00
115397.25272727509,bitcoin,2297977599504.5527,46947581231.08198,2025-09-16 00:00:00
116762.8496864193,bitcoin,2325326932460.9644,39964451595.099724,2025-09-17 00:00:00
116455.94648225319,bitcoin,2321583680138.891,54740952295.37868,2025-09-18 00:00:00
117145.49508952006,bitcoin,2333705338232.097,43642467075.25838,2025-09-19 00:00:00
115655.81046441344,bitcoin,2303469041668.8,34296721252.33001,2025-09-20 00:00:00
115715.51536781774,bitcoin,2305371926506.302,18774953731.290394,2025-09-21 00:00:00
115304.47999407038,bitcoin,2297332085237.645,18659113982.495464,2025-09-22 00:00:00
112696.74101711863,bitcoin,2245929069310.8535,69152342029.46799,2025-09-23 00:00:00
112192.80590199969,bitcoin,2231775386766.645,66743119628.10388,2025-09-23 04:38:02
